,WORD,WORD_ID,PART,TRIAL,TRIAL_FIXATION_COUNT,TRIAL_TOTAL_READING_TIME,WORD_ID_WITHIN_TRIAL,WORD_AVERAGE_FIX_PUPIL_SIZE,WORD_FIXATION_COUNT,WORD_FIXATION_%,WORD_RUN_COUNT,WORD_FIRST_RUN_START_TIME,WORD_FIRST_RUN_END_TIME,WORD_FIRST_RUN_FIXATION_COUNT,WORD_FIRST_RUN_FIXATION_%,WORD_GAZE_DURATION,WORD_SECOND_RUN_START_TIME,WORD_SECOND_RUN_END_TIME,WORD_SECOND_RUN_FIXATION_COUNT,WORD_SECOND_RUN_FIXATION_%,WORD_THIRD_RUN_START_TIME,WORD_THIRD_RUN_END_TIME,WORD_THIRD_RUN_FIXATION_COUNT,WORD_THIRD_RUN_FIXATION_%,WORD_FIRST_FIXATION_DURATION,WORD_FIRST_FIXATION_INDEX,WORD_FIRST_FIXATION_RUN_INDEX,WORD_FIRST_FIXATION_TIME,WORD_FIRST_FIXATION_VISITED_WORD_COUNT,WORD_FIRST_FIXATION_X,WORD_FIRST_FIXATION_Y,WORD_FIRST_FIX_PROGRESSIVE,WORD_SECOND_FIXATION_DURATION,WORD_SECOND_FIXATION_RUN,WORD_SECOND_FIXATION_TIME,WORD_SECOND_FIXATION_X,WORD_SECOND_FIXATION_Y,WORD_THIRD_FIXATION_DURATION,WORD_THIRD_FIXATION_RUN,WORD_THIRD_FIXATION_TIME,WORD_THIRD_FIXATION_X,WORD_THIRD_FIXATION_Y,WORD_LAST_FIXATION_DURATION,WORD_LAST_FIXATION_RUN,WORD_LAST_FIXATION_TIME,WORD_LAST_FIXATION_X,WORD_LAST_FIXATION_Y,WORD_GO_PAST_TIME,WORD_SELECTIVE_GO_PAST_TIME,WORD_TOTAL_READING_TIME,WORD_TOTAL_READING_TIME_%,WORD_SPILLOVER,WORD_SKIP
1177,hands,1-19-4,1.0,19.0,93.14285714285714,19808.928571428572,4.0,2016.642857142857,1.1428571428571428,0.012864285714285715,1.0714285714285714,1154.357142857143,1386.2857142857142,1.0714285714285714,0.012092857142857141,230.28571428571428,85.42857142857143,103.71428571428571,0.07142857142857142,0.0007785714285714286,0.0,0.0,0.0,0.0,218.42857142857142,5.5,5.142857142857143,1154.357142857143,3.5,302.1357142857143,110.58571428571429,0.8571428571428571,30.142857142857142,0.21428571428571427,129.5,42.75,18.042857142857144,0.0,0.0,0.0,0.0,0.0,214.14285714285714,1.0714285714285714,1225.7142857142858,298.31428571428575,110.69285714285715,297.2857142857143,248.57142857142858,248.57142857142858,0.013264285714285716,73.92857142857143,0.14285714285714285
1939,place,1-27-60,1.0,27.0,72.71428571428571,15072.714285714286,60.0,1453.5,1.0,0.013407142857142859,0.9285714285714286,11295.92857142857,11490.857142857143,0.8571428571428571,0.011585714285714284,193.5,2562.0,2583.285714285714,0.14285714285714285,0.0018285714285714283,0.0,0.0,0.0,0.0,182.0,47.07142857142857,38.214285714285715,11295.92857142857,30.214285714285715,463.6285714285715,294.83571428571435,0.7142857142857143,32.785714285714285,0.35714285714285715,3909.0,130.57142857142858,80.72857142857143,0.0,0.0,0.0,0.0,0.0,159.85714285714286,0.9285714285714286,11577.285714285714,468.39285714285717,295.10714285714283,297.2857142857143,212.07142857142858,214.78571428571428,0.013971428571428569,96.0,0.2857142857142857
4205,place,1-53-20,1.0,53.0,84.78571428571429,18340.64285714286,20.0,1362.7142857142858,0.9285714285714286,0.010221428571428572,0.9285714285714286,2736.1428571428573,2858.785714285714,0.6428571428571429,0.007107142857142858,122.64285714285714,1449.2142857142858,1507.5,0.2857142857142857,0.003107142857142857,0.0,0.0,0.0,0.0,122.64285714285714,10.214285714285714,8.857142857142858,2736.1428571428573,7.142857142857143,117.25,108.92142857142859,0.5,58.285714285714285,0.5714285714285714,1449.2142857142858,49.42142857142858,50.521428571428565,0.0,0.0,0.0,0.0,0.0,122.5,0.9285714285714286,3426.4285714285716,116.49285714285715,113.23571428571428,216.21428571428572,147.35714285714286,180.92857142857142,0.0092,9.857142857142858,0.5
4253,place.,1-53-68,1.0,53.0,84.78571428571429,18340.64285714286,68.0,1174.5357142857142,0.5714285714285714,0.007085714285714286,0.5714285714285714,8137.357142857143,8215.285714285714,0.5,0.005971428571428572,77.92857142857143,845.0,859.5,0.07142857142857142,0.0011142857142857141,0.0,0.0,0.0,0.0,77.92857142857143,30.714285714285715,26.214285714285715,8137.357142857143,21.0,221.9357142857143,189.17142857142858,0.42857142857142855,14.5,0.14285714285714285,845.0,30.135714285714283,28.407142857142855,0.0,0.0,0.0,0.0,0.0,78.71428571428571,0.5714285714285714,8280.285714285714,221.66428571428574,193.20000000000002,173.64285714285714,77.92857142857143,92.42857142857143,0.005857142857142858,19.5,0.5714285714285714
4371,part.,1-54-91,1.0,54.0,89.21428571428571,20052.928571428572,91.0,834.0714285714286,0.5714285714285714,0.0071428571428571435,0.42857142857142855,8764.42857142857,8888.07142857143,0.5714285714285714,0.0071428571428571435,121.21428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5,35.357142857142854,30.571428571428573,8764.42857142857,25.357142857142858,176.57857142857145,213.47857142857146,0.42857142857142855,36.714285714285715,0.14285714285714285,2924.3571428571427,60.199999999999996,69.80714285714285,0.0,0.0,0.0,0.0,0.0,90.57142857142857,0.42857142857142855,8797.5,178.37857142857143,213.35714285714286,404.64285714285717,121.21428571428571,121.21428571428571,0.0062499999999999995,0.0,0.5714285714285714
5546,sight,1-67-3,1.0,67.0,90.64285714285714,19105.285714285714,3.0,1570.3214285714287,0.8571428571428571,0.009614285714285714,0.8571428571428571,609.9285714285714,772.7142857142857,0.7142857142857143,0.008135714285714286,162.78571428571428,260.42857142857144,299.35714285714283,0.14285714285714285,0.0014785714285714285,0.0,0.0,0.0,0.0,162.78571428571428,3.0,2.5714285714285716,609.9285714285714,1.3571428571428572,186.18571428571425,73.47142857142856,0.5,38.92857142857143,0.2857142857142857,260.42857142857144,38.92142857142858,15.221428571428573,0.0,0.0,0.0,0.0,0.0,173.92857142857142,0.8571428571428571,800.7857142857143,189.0642857142857,74.68571428571428,195.57142857142858,183.28571428571428,201.71428571428572,0.010735714285714288,11.785714285714286,0.5
8337,place,1-97-77,1.0,97.0,79.21428571428571,15862.285714285714,77.0,942.7142857142857,0.5,0.006857142857142858,0.5,8279.07142857143,8380.142857142857,0.5,0.006857142857142858,101.07142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.07142857142857,34.0,28.785714285714285,8279.07142857143,22.857142857142858,380.2642857142857,224.02857142857144,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.07142857142857,0.5,8279.07142857143,380.2642857142857,224.02857142857144,101.07142857142857,101.07142857142857,101.07142857142857,0.007242857142857142,39.285714285714285,0.5714285714285714
8471,trouble,1-99-31,1.0,99.0,86.71428571428571,17465.35714285714,31.0,969.75,0.6428571428571429,0.007671428571428571,0.6428571428571429,2974.785714285714,3063.785714285714,0.5714285714285714,0.006978571428571429,89.0,547.2857142857143,556.5,0.07142857142857142,0.0006928571428571428,0.0,0.0,0.0,0.0,89.0,12.857142857142858,11.285714285714286,2974.785714285714,9.428571428571429,469.5642857142857,103.84285714285716,0.5714285714285714,9.214285714285714,0.14285714285714285,547.2857142857143,56.357142857142854,13.171428571428573,0.0,0.0,0.0,0.0,0.0,93.35714285714286,0.6428571428571429,3025.5714285714284,466.99999999999994,104.60000000000001,137.21428571428572,98.21428571428571,98.21428571428571,0.005928571428571429,93.64285714285714,0.42857142857142855
8796,time,1-103-20,1.0,103.0,77.64285714285714,16097.92857142857,20.0,1628.642857142857,0.6428571428571429,0.008228571428571429,0.6428571428571429,1952.2857142857142,2076.3571428571427,0.6428571428571429,0.008228571428571429,124.07142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.07142857142857,8.785714285714286,7.571428571428571,1952.2857142857142,6.214285714285714,219.20714285714286,111.80714285714285,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.07142857142857,0.6428571428571429,1952.2857142857142,219.20714285714286,111.80714285714285,183.78571428571428,124.07142857142857,124.07142857142857,0.00842142857142857,0.0,0.5
9086,back,1-106-15,1.0,106.0,85.71428571428571,18279.85714285714,15.0,607.8392857142857,0.5714285714285714,0.006150000000000001,0.42857142857142855,1102.5714285714287,1172.4285714285713,0.42857142857142855,0.0048142857142857145,68.78571428571429,426.92857142857144,450.64285714285717,0.14285714285714285,0.0013357142857142858,0.0,0.0,0.0,0.0,57.857142857142854,5.142857142857143,4.5,1102.5714285714287,3.2857142857142856,297.0571428571429,38.39999999999999,0.21428571428571427,10.928571428571429,0.07142857142857142,329.2857142857143,60.94285714285714,8.185714285714285,12.5,0.14285714285714285,426.92857142857144,58.66428571428571,8.578571428571427,48.857142857142854,0.42857142857142855,1234.0,298.87142857142857,38.51428571428572,77.92857142857143,68.78571428571429,91.35714285714286,0.004535714285714286,33.285714285714285,0.7857142857142857
9194,"time,",1-107-33,1.0,107.0,80.78571428571429,17302.571428571428,33.0,1678.7264285714284,1.2857142857142858,0.01535,1.1428571428571428,5360.5,5587.642857142857,1.0,0.012471428571428573,224.85714285714286,1048.4285714285713,1087.7142857142858,0.14285714285714285,0.0015071428571428573,624.9285714285714,627.9285714285714,0.07142857142857142,0.0006785714285714286,197.14285714285714,21.571428571428573,18.285714285714285,5360.5,15.857142857142858,201.02857142857144,203.64285714285714,0.7142857142857143,49.142857142857146,0.35714285714285715,1556.2142857142858,50.964285714285715,50.31428571428571,20.857142857142858,0.2857142857142857,1144.0,38.121428571428574,34.27142857142857,183.71428571428572,1.1428571428571428,5585.785714285715,205.59285714285718,204.16428571428574,262.57142857142856,224.85714285714286,274.7857142857143,0.015207142857142858,52.57142857142857,0.2857142857142857
14427,effect,1-159-104,1.0,159.0,87.35714285714286,17918.85714285714,104.0,1256.4642857142858,0.8571428571428571,0.010014285714285715,0.8571428571428571,15169.357142857143,15365.714285714286,0.7857142857142857,0.009121428571428572,196.35714285714286,1097.4285714285713,1102.142857142857,0.07142857142857142,0.0008928571428571429,0.0,0.0,0.0,0.0,196.35714285714286,61.142857142857146,56.0,15169.357142857143,48.357142857142854,271.82142857142856,451.62857142857143,0.6428571428571429,4.714285714285714,0.14285714285714285,1097.4285714285713,23.157142857142855,41.59285714285714,0.0,0.0,0.0,0.0,0.0,189.71428571428572,0.8571428571428571,15214.714285714286,269.3357142857143,451.7,226.0,201.07142857142858,201.07142857142858,0.010964285714285715,63.5,0.35714285714285715
15387,back,2-11-20,2.0,11.0,102.21428571428571,21255.85714285714,20.0,1442.75,0.7142857142857143,0.00675,0.7142857142857143,3185.9285714285716,3353.285714285714,0.6428571428571429,0.00615,167.35714285714286,515.4285714285714,526.7857142857143,0.07142857142857142,0.0005928571428571429,0.0,0.0,0.0,0.0,167.35714285714286,12.857142857142858,11.571428571428571,3185.9285714285716,8.785714285714286,236.78571428571425,114.60714285714286,0.5714285714285714,11.357142857142858,0.14285714285714285,515.4285714285714,27.285714285714285,13.1,0.0,0.0,0.0,0.0,0.0,151.28571428571428,0.7142857142857143,3243.8571428571427,238.15714285714284,114.04285714285713,167.35714285714286,167.35714285714286,178.71428571428572,0.008164285714285716,0.0,0.42857142857142855
16699,place,2-24-54,2.0,24.0,69.64285714285714,14401.92857142857,54.0,1208.9285714285713,0.7857142857142857,0.011128571428571429,0.6428571428571429,6638.642857142857,6805.785714285715,0.7857142857142857,0.011128571428571429,152.07142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.07142857142857,28.571428571428573,26.071428571428573,6638.642857142857,21.428571428571427,364.7642857142857,203.65,0.5714285714285714,12.5,0.07142857142857142,956.0,40.714285714285715,22.214285714285715,14.5,0.07142857142857142,970.2857142857143,38.0,21.678571428571427,134.28571428571428,0.6428571428571429,6671.5,360.85714285714283,202.65714285714287,180.71428571428572,152.07142857142858,152.07142857142858,0.011057142857142859,60.857142857142854,0.42857142857142855
18437,"place,",2-42-112,2.0,42.0,98.71428571428571,19985.285714285714,112.0,1171.642857142857,0.7142857142857143,0.0076357142857142865,0.7142857142857143,14977.92857142857,15141.714285714286,0.7142857142857143,0.0076357142857142865,163.78571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.78571428571428,63.142857142857146,55.0,14977.92857142857,48.357142857142854,514.6214285714285,414.4714285714286,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.78571428571428,0.7142857142857143,14977.92857142857,514.6214285714285,414.4714285714286,183.57142857142858,163.78571428571428,163.78571428571428,0.008992857142857144,32.57142857142857,0.35714285714285715
18573,hands,2-44-29,2.0,44.0,83.07142857142857,17101.35714285714,29.0,1597.0714285714287,0.8571428571428571,0.010907142857142857,0.7857142857142857,5104.642857142857,5307.5,0.8571428571428571,0.010907142857142857,199.71428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.71428571428572,21.928571428571427,19.642857142857142,5104.642857142857,15.142857142857142,97.94285714285716,192.60714285714286,0.14285714285714285,10.0,0.07142857142857142,308.57142857142856,5.271428571428571,17.95714285714286,0.0,0.0,0.0,0.0,0.0,195.42857142857142,0.7857142857142857,5112.071428571428,93.38571428571429,192.75714285714284,199.71428571428572,199.71428571428572,199.71428571428572,0.011964285714285714,15.071428571428571,0.8571428571428571
