,WORD,WORD_ID,PART,TRIAL,TRIAL_FIXATION_COUNT,TRIAL_TOTAL_READING_TIME,WORD_ID_WITHIN_TRIAL,WORD_AVERAGE_FIX_PUPIL_SIZE,WORD_FIXATION_COUNT,WORD_FIXATION_%,WORD_RUN_COUNT,WORD_FIRST_RUN_START_TIME,WORD_FIRST_RUN_END_TIME,WORD_FIRST_RUN_FIXATION_COUNT,WORD_FIRST_RUN_FIXATION_%,WORD_GAZE_DURATION,WORD_SECOND_RUN_START_TIME,WORD_SECOND_RUN_END_TIME,WORD_SECOND_RUN_FIXATION_COUNT,WORD_SECOND_RUN_FIXATION_%,WORD_THIRD_RUN_START_TIME,WORD_THIRD_RUN_END_TIME,WORD_THIRD_RUN_FIXATION_COUNT,WORD_THIRD_RUN_FIXATION_%,WORD_FIRST_FIXATION_DURATION,WORD_FIRST_FIXATION_INDEX,WORD_FIRST_FIXATION_RUN_INDEX,WORD_FIRST_FIXATION_TIME,WORD_FIRST_FIXATION_VISITED_WORD_COUNT,WORD_FIRST_FIXATION_X,WORD_FIRST_FIXATION_Y,WORD_FIRST_FIX_PROGRESSIVE,WORD_SECOND_FIXATION_DURATION,WORD_SECOND_FIXATION_RUN,WORD_SECOND_FIXATION_TIME,WORD_SECOND_FIXATION_X,WORD_SECOND_FIXATION_Y,WORD_THIRD_FIXATION_DURATION,WORD_THIRD_FIXATION_RUN,WORD_THIRD_FIXATION_TIME,WORD_THIRD_FIXATION_X,WORD_THIRD_FIXATION_Y,WORD_LAST_FIXATION_DURATION,WORD_LAST_FIXATION_RUN,WORD_LAST_FIXATION_TIME,WORD_LAST_FIXATION_X,WORD_LAST_FIXATION_Y,WORD_GO_PAST_TIME,WORD_SELECTIVE_GO_PAST_TIME,WORD_TOTAL_READING_TIME,WORD_TOTAL_READING_TIME_%,WORD_SPILLOVER,WORD_SKIP
10115,go,1-117-16,1.0,117.0,84.0,17542.785714285714,16.0,334.2857142857143,0.21428571428571427,0.0028500000000000005,0.21428571428571427,596.0714285714286,657.1428571428571,0.21428571428571427,0.0028500000000000005,61.07142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.07142857142857,2.5,2.4285714285714284,596.0714285714286,2.0,28.33571428571429,34.800000000000004,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.07142857142857,0.21428571428571427,596.0714285714286,28.33571428571429,34.800000000000004,61.07142857142857,61.07142857142857,61.07142857142857,0.0037285714285714283,12.0,0.9285714285714286
10609,whipping,1-122-8,1.0,122.0,73.71428571428571,15707.714285714286,8.0,1842.7621428571426,1.9285714285714286,0.0261,1.5,1063.2142857142858,1365.4285714285713,1.2857142857142858,0.01825714285714286,295.85714285714283,1265.0714285714287,1361.357142857143,0.35714285714285715,0.004407142857142857,1007.5,1080.857142857143,0.2857142857142857,0.003442857142857143,241.0,5.5,4.857142857142857,1063.2142857142858,3.5,518.2500000000001,104.4714285714286,0.9285714285714286,123.64285714285714,0.8571428571428571,1529.357142857143,325.0499999999999,65.6,84.92857142857143,0.8571428571428571,1215.357142857143,212.70714285714283,39.98571428571428,212.42857142857142,1.5,2548.9285714285716,529.4428571428573,106.8,360.07142857142856,334.5,464.0,0.02925714285714286,37.57142857142857,0.07142857142857142
10718,passed,1-123-27,1.0,123.0,92.92857142857143,19608.64285714286,27.0,2164.512142857143,1.7857142857142858,0.018985714285714283,1.3571428571428572,5811.5,6151.571428571428,1.4285714285714286,0.015228571428571426,320.07142857142856,2304.9285714285716,2351.9285714285716,0.2857142857142857,0.0029500000000000004,465.0,477.57142857142856,0.07142857142857142,0.0008142857142857143,232.0,24.214285714285715,20.0,5811.5,15.857142857142858,158.79999999999998,232.73571428571427,0.5714285714285714,112.71428571428571,0.8571428571428571,4533.214285714285,85.15714285714286,135.15714285714287,20.357142857142858,0.2857142857142857,1103.2142857142858,19.842857142857145,33.785714285714285,218.28571428571428,1.3571428571428572,6867.071428571428,156.85714285714286,238.77142857142854,320.07142857142856,320.07142857142856,379.64285714285717,0.019207142857142857,21.785714285714285,0.42857142857142855
10918,went,1-125-29,1.0,125.0,78.71428571428571,16233.642857142857,29.0,1492.1785714285713,1.0,0.012828571428571427,0.8571428571428571,3254.1428571428573,3450.714285714286,0.9285714285714286,0.012007142857142857,193.71428571428572,415.85714285714283,424.7857142857143,0.07142857142857142,0.0008214285714285714,0.0,0.0,0.0,0.0,171.28571428571428,14.428571428571429,12.714285714285714,3254.1428571428573,10.785714285714286,493.3714285714286,138.0285714285714,0.6428571428571429,31.357142857142858,0.2857142857142857,951.8571428571429,132.0142857142857,36.778571428571425,0.0,0.0,0.0,0.0,0.0,172.92857142857142,0.8571428571428571,3491.714285714286,488.57142857142856,138.4142857142857,352.0,193.71428571428572,202.64285714285714,0.012878571428571428,18.142857142857142,0.35714285714285715
11000,go,1-126-6,1.0,126.0,76.28571428571429,15574.07142857143,6.0,831.0,0.35714285714285715,0.005042857142857142,0.35714285714285715,237.35714285714286,300.57142857142856,0.35714285714285715,0.005042857142857142,63.214285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.214285714285715,1.5,1.3571428571428572,237.35714285714286,0.9285714285714286,123.70714285714287,37.92857142857143,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.214285714285715,0.35714285714285715,237.35714285714286,123.70714285714287,37.92857142857143,63.214285714285715,63.214285714285715,63.214285714285715,0.004457142857142857,17.571428571428573,0.7142857142857143
11191,turn,1-128-4,1.0,128.0,82.64285714285714,16752.35714285714,4.0,652.0714285714286,0.2857142857142857,0.0035357142857142857,0.2857142857142857,125.85714285714286,168.57142857142858,0.2857142857142857,0.0035357142857142857,42.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.714285714285715,0.8571428571428571,0.8571428571428571,125.85714285714286,0.5714285714285714,71.50714285714285,30.58571428571429,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.714285714285715,0.2857142857142857,125.85714285714286,71.50714285714285,30.58571428571429,42.714285714285715,42.714285714285715,42.714285714285715,0.002428571428571429,0.0,0.7142857142857143
11790,lost,1-134-23,1.0,134.0,81.42857142857143,17023.785714285714,23.0,1234.9285714285713,0.7857142857142857,0.010128571428571428,0.7857142857142857,2649.714285714286,2824.9285714285716,0.7142857142857143,0.009164285714285713,175.21428571428572,262.2142857142857,274.7857142857143,0.07142857142857142,0.0009642857142857143,0.0,0.0,0.0,0.0,175.21428571428572,11.714285714285714,10.5,2649.714285714286,8.642857142857142,486.5142857142857,124.51428571428572,0.5,12.571428571428571,0.14285714285714285,262.2142857142857,48.714285714285715,12.321428571428571,0.0,0.0,0.0,0.0,0.0,172.28571428571428,0.7857142857142857,2701.4285714285716,487.38571428571424,124.59285714285714,251.57142857142858,175.21428571428572,187.78571428571428,0.011364285714285716,0.0,0.5
11969,broke,1-135-110,1.0,135.0,85.35714285714286,17427.071428571428,110.0,1298.75,0.7857142857142857,0.008857142857142857,0.7857142857142857,13025.42857142857,13166.642857142857,0.6428571428571429,0.007300000000000001,141.21428571428572,3032.1428571428573,3056.0714285714284,0.14285714285714285,0.0015642857142857145,0.0,0.0,0.0,0.0,141.21428571428572,53.42857142857143,47.642857142857146,13025.42857142857,42.0,260.04285714285714,373.0785714285715,0.6428571428571429,23.928571428571427,0.2857142857142857,3032.1428571428573,55.65,84.20714285714287,0.0,0.0,0.0,0.0,0.0,130.0,0.7857142857142857,13191.42857142857,257.4428571428571,374.27857142857147,185.71428571428572,141.21428571428572,165.14285714285714,0.008957142857142856,20.5,0.35714285714285715
12377,went,1-140-59,1.0,140.0,98.64285714285714,20774.785714285714,59.0,1378.3214285714287,1.0,0.010135714285714286,1.0,9116.142857142857,9318.142857142857,0.8571428571428571,0.00857857142857143,202.0,1397.142857142857,1426.2142857142858,0.14285714285714285,0.0015642857142857142,0.0,0.0,0.0,0.0,202.0,37.07142857142857,32.642857142857146,9116.142857142857,29.357142857142858,588.4428571428571,266.60714285714283,0.8571428571428571,29.071428571428573,0.2857142857142857,1397.142857142857,97.02857142857144,44.114285714285714,0.0,0.0,0.0,0.0,0.0,193.5,1.0,9255.714285714286,585.6642857142857,265.85714285714283,284.42857142857144,212.78571428571428,231.07142857142858,0.010714285714285714,42.0,0.14285714285714285
12748,put,1-143-70,1.0,143.0,77.0,16633.35714285714,70.0,1127.8214285714287,0.7142857142857143,0.009607142857142857,0.7142857142857143,5723.571428571428,5821.785714285715,0.5,0.00672857142857143,98.21428571428571,2653.714285714286,2699.714285714286,0.21428571428571427,0.0028857142857142857,0.0,0.0,0.0,0.0,98.21428571428571,23.214285714285715,22.0,5723.571428571428,19.428571428571427,235.54285714285717,184.9,0.35714285714285715,46.0,0.42857142857142855,2653.714285714286,102.50714285714285,80.50714285714285,0.0,0.0,0.0,0.0,0.0,100.85714285714286,0.7142857142857143,5887.071428571428,238.9214285714286,185.77857142857144,164.07142857142858,112.0,144.21428571428572,0.008921428571428571,16.571428571428573,0.6428571428571429
